"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Casey Legumina","CIN","7.82","6.39","1.22","2.13","18.0%","14.8%","3.3%",".308","1.97",".342","67.3%","124","146","122","5.68","6.73","-1.04","5.35","5.30","25921","668984"
"Quinn Priester","PIT","6.48","4.86","1.33","2.16","15.4%","11.5%","3.8%",".284","1.70",".295","63.2%","174","154","117","7.74","6.74","1.00","5.10","5.31","25977","682990"
"Spencer Patton","OAK","5.11","4.38","1.17","2.19","12.7%","10.9%","1.8%",".265","1.54",".256","81.1%","124","163","159","5.11","6.74","-1.63","6.80","6.23","12361","607359"
"Tyler Duffey","CHC","13.50","0.00","3.00","4.50","42.9%","0.0%","42.9%",".143","0.50",".000","100.0%","105","157","81","4.50","6.76","-2.26","3.56","2.95","13758","608648"
"Alex Speas","TEX","18.00","22.50","0.80","0.00","33.3%","41.7%","-8.3%",".286","3.50",".667","57.1%","320","157","196","13.50","6.76","6.74","8.41","9.45","21859","666208"
"Chad Kuhl","WSN","7.28","6.57","1.11","1.88","16.6%","15.0%","1.6%",".301","1.96",".333","59.9%","194","154","145","8.45","6.78","1.68","6.35","6.00","14975","641771"
"Trevor Kelley","TBR","6.46","3.52","1.83","2.35","15.9%","8.7%","7.2%",".262","1.43",".261","76.1%","142","163","142","5.87","6.78","-0.91","6.08","5.24","18454","665001"
"Ryan Tepera","- - -","9.28","3.38","2.75","2.53","19.3%","7.0%","12.3%",".360","2.06",".417","67.3%","176","158","127","7.59","6.82","0.78","5.49","4.24","10291","572193"
"Dinelson Lamet","- - -","10.41","7.48","1.39","2.28","22.1%","15.9%","6.2%",".347","2.35",".427","49.8%","238","149","129","11.71","6.83","4.88","5.64","5.33","17186","659275"
"Josh Harrison","PHI","0.00","10.80","0.00","0.00","0.0%","13.3%","-13.3%",".615","6.00",".615","50.0%","608","154","224","27.00","6.86","20.14","9.83","8.00","8202","543281"
"Javy Guerra","- - -","6.52","10.24","0.64","0.93","14.4%","22.7%","-8.2%",".233","2.02",".263","73.3%","142","161","173","6.05","6.88","-0.82","7.50","7.37","17292","642770"
"Dylan Dodd","ATL","3.93","3.15","1.25","2.36","9.1%","7.3%","1.8%",".351","1.89",".346","69.3%","173","161","148","7.60","6.92","0.68","6.50","6.19","29928","689266"
"Andrew Suarez","STL","5.53","4.88","1.13","2.28","13.1%","11.5%","1.5%",".287","1.73",".286","55.0%","167","162","141","7.16","6.94","0.21","6.16","5.67","18300","605498"
"Justin Martinez","ARI","12.60","9.90","1.27","1.80","24.6%","19.3%","5.3%",".295","2.40",".393","51.7%","286","164","141","12.60","6.96","5.64","6.17","5.40","24453","679885"
"Devin Smeltzer","MIA","6.45","1.61","4.00","2.82","16.0%","4.0%","12.0%",".315","1.48",".319","69.9%","146","159","125","6.45","6.97","-0.52","5.49","4.59","19487","656970"
"Jonathan Heasley","KCR","5.40","1.20","4.50","3.00","14.3%","3.2%","11.1%",".283","1.27",".261","53.8%","163","164","119","7.20","6.99","0.21","5.08","4.81","22224","669169"
"Peter Solomon","ARI","4.05","7.43","0.55","1.35","9.0%","16.4%","-7.5%",".309","2.10",".319","42.0%","275","166","166","12.15","7.01","5.14","7.29","6.97","20476","656981"
"Dylan Coleman","KCR","10.31","9.33","1.11","1.47","21.9%","19.8%","2.1%",".250","2.02",".313","60.8%","200","164","154","8.84","7.02","1.82","6.60","5.85","22276","669395"
"Johnny Cueto","MIA","6.71","2.58","2.60","2.92","17.9%","6.9%","11.0%",".255","1.26",".236","73.0%","136","160","119","6.02","7.02","-1.00","5.20","4.93","6893","456501"
"Zach Neal","OAK","8.33","4.67","1.79","2.67","20.2%","11.3%","8.9%",".278","1.63",".293","69.0%","162","170","113","6.67","7.03","-0.37","4.83","4.84","11294","594943"
"Jorge Alcala","MIN","8.31","5.19","1.60","2.60","21.3%","13.3%","8.0%",".219","1.38",".209","66.7%","144","165","129","6.23","7.06","-0.83","5.51","4.93","19459","660896"
"Connor Overton","CIN","7.36","5.73","1.29","2.45","16.4%","12.7%","3.6%",".396","2.36",".444","55.0%","250","154","135","11.45","7.07","4.38","5.93","5.78","18376","656818"
"Austin Hedges","TEX","2.45","0.00","1.00","2.45","6.3%","0.0%","6.3%",".333","1.36",".308","87.0%","116","164","188","4.91","7.07","-2.16","8.04","7.99","12976","595978"
"Corey Kluber","BOS","6.87","3.44","2.00","2.78","16.3%","8.2%","8.2%",".297","1.64",".301","67.0%","158","165","135","7.04","7.11","-0.07","5.80","5.28","2429","446372"
"Caleb Boushley","MIL","19.29","7.71","2.50","3.86","50.0%","20.0%","30.0%",".125","1.29",".000","100.0%","89","162","68","3.86","7.11","-3.26","2.96","3.05","19736","676961"
"Freddy Tarnok","OAK","8.59","6.75","1.27","2.45","21.5%","16.9%","4.6%",".204","1.50",".194","85.4%","119","173","144","4.91","7.14","-2.23","6.19","5.72","23324","676206"
"Tony Santillan","CIN","2.70","13.50","0.20","0.00","5.6%","27.8%","-22.2%",".308","2.70",".333","88.9%","59","156","197","2.70","7.16","-4.46","8.64","9.72","19926","663574"
"Brooks Kriske","KCR","8.10","5.40","1.50","2.70","24.0%","16.0%","8.0%",".143","1.05",".077","95.2%","92","168","122","4.05","7.16","-3.11","5.24","5.30","21189","621139"
"Jeurys Familia","OAK","6.39","9.24","0.69","1.42","14.1%","20.3%","-6.3%",".260","2.05",".282","62.0%","155","174","160","6.39","7.20","-0.81","6.85","6.78","5114","544727"
"Adam Oller","OAK","5.95","5.49","1.08","2.29","12.9%","11.9%","1.0%",".330","2.08",".343","51.4%","244","175","162","10.07","7.22","2.85","6.94","6.02","20132","670124"
"Geoff Hartlieb","MIA","6.75","6.75","1.00","2.25","18.8%","18.8%","0.0%",".154","1.25",".111","100.0%","51","166","148","2.25","7.26","-5.01","6.49","6.30","19558","664129"
"Erich Uelmen","PHI","9.00","18.00","0.50","0.00","12.5%","25.0%","-12.5%",".500","5.00",".600","20.0%","811","163","203","36.00","7.26","28.74","8.91","7.94","20323","657272"
"Paolo Espino","WSN","6.75","6.75","1.00","2.25","10.7%","10.7%","0.0%",".560","4.25",".619","38.5%","567","165","157","24.75","7.26","17.49","6.90","5.99","8246","502179"
"Parker Mushinski","HOU","9.20","2.45","3.75","3.07","21.7%","5.8%","15.9%",".311","1.57",".341","90.0%","130","171","103","5.52","7.28","-1.76","4.42","3.65","21324","656786"
"Jose Urena","- - -","5.84","4.43","1.32","2.62","14.3%","10.8%","3.4%",".278","1.61",".268","65.7%","137","161","126","6.45","7.28","-0.84","5.46","5.63","11589","570632"
"Jose Suarez","LAA","7.49","5.35","1.40","2.67","17.0%","12.1%","4.8%",".319","1.96",".340","66.0%","191","169","144","8.29","7.32","0.96","6.16","5.65","19911","660761"
"Diego Castillo","SEA","7.27","7.27","1.00","2.08","17.1%","17.1%","0.0%",".212","1.62",".208","73.8%","156","181","152","6.23","7.41","-1.18","6.51","5.90","17496","650895"
"Eric Lauer","MIL","8.29","4.63","1.79","3.09","20.4%","11.4%","9.0%",".289","1.67",".297","70.1%","151","169","127","6.56","7.41","-0.86","5.58","5.31","19316","641778"
"Adam Cimber","TOR","5.23","3.05","1.71","2.61","12.6%","7.4%","5.3%",".298","1.55",".288","65.2%","174","172","125","7.40","7.46","-0.06","5.37","4.91","15288","643256"
"Mychal Givens","BAL","4.50","13.50","0.33","0.00","9.1%","27.3%","-18.2%",".267","2.50",".308","45.5%","267","176","195","11.25","7.51","3.74","8.33","8.79","10430","571710"
"Amos Willingham","WSN","5.55","3.33","1.67","2.96","12.9%","7.8%","5.2%",".330","1.81",".325","79.9%","152","171","143","6.66","7.53","-0.87","6.24","5.35","26128","686294"
"Garrett Hill","DET","8.04","8.04","1.00","2.30","17.5%","17.5%","0.0%",".292","2.11",".319","49.3%","214","179","156","9.19","7.66","1.53","6.66","5.99","25097","682051"
"Daniel Norris","CLE","7.82","8.53","0.92","2.13","17.5%","19.0%","-1.6%",".200","1.74",".194","63.8%","134","181","165","5.68","7.68","-1.99","7.08","6.31","13475","596057"
"Michael Mariot","CIN","6.75","3.38","2.00","3.38","15.4%","7.7%","7.7%",".333","1.88",".333","100.0%","74","169","122","3.38","7.76","-4.38","5.36","4.97","10835","592527"
"Declan Cronin","CHW","6.55","5.73","1.14","2.45","15.7%","13.7%","2.0%",".262","1.64",".258","50.6%","210","177","131","9.00","7.80","1.20","5.61","5.27","25645","686539"
"Zach McAllister","NYY","8.44","3.38","2.50","3.38","17.2%","6.9%","10.3%",".346","2.06",".368","54.3%","239","182","137","10.13","7.94","2.18","5.86","4.69","2895","502083"
"Madison Bumgarner","ARI","5.40","8.10","0.67","2.16","11.1%","16.7%","-5.6%",".338","2.40",".350","59.3%","233","190","172","10.26","8.06","2.20","7.51","7.10","5524","518516"
"Antonio Senzatela","COL","4.70","2.35","2.00","3.52","13.3%","6.7%","6.7%",".250","1.17",".190","100.0%","95","175","103","4.70","8.08","-3.39","4.50","4.89","15488","622608"
"Cody Morris","CLE","10.13","6.75","1.50","3.38","23.7%","15.8%","7.9%",".313","2.00",".350","84.7%","159","192","119","6.75","8.13","-1.38","5.12","4.93","25388","663752"
"Fernando Abad","COL","2.84","4.26","0.67","2.84","6.3%","9.4%","-3.1%",".379","2.21",".360","98.2%","86","177","158","4.26","8.15","-3.89","6.92","6.39","4994","472551"
"Jose Marte","LAA","6.75","6.75","1.00","2.89","14.6%","14.6%","0.0%",".341","2.25",".355","65.5%","200","189","156","8.68","8.18","0.49","6.66","5.95","21761","665896"
"Cole Sulser","ARI","6.75","5.06","1.33","3.38","17.4%","13.0%","4.3%",".250","1.50",".214","76.9%","153","197","121","6.75","8.32","-1.57","5.30","5.41","15256","642121"
"Kolton Ingram","LAA","11.81","8.44","1.40","3.38","23.3%","16.7%","6.7%",".320","2.44",".375","58.8%","195","192","146","8.44","8.32","0.12","6.23","5.21","26068","688427"
"Colten Brewer","NYY","4.32","3.24","1.33","3.24","11.8%","8.8%","2.9%",".200","1.08",".130","100.0%","102","193","134","4.32","8.42","-4.10","5.72","5.10","12997","605155"
"Carson Kelly","- - -","3.38","3.38","1.00","3.38","5.6%","5.6%","0.0%",".529","3.75",".533","81.4%","232","200","140","10.13","8.51","1.62","6.11","5.54","13620","608348"
"Joey Estes","OAK","6.30","1.80","3.50","3.60","14.9%","4.3%","10.6%",".286","1.40",".258","70.2%","175","207","159","7.20","8.56","-1.36","6.83","5.49","26257","683155"
"Rico Garcia","- - -","7.71","4.63","1.67","3.86","16.7%","10.0%","6.7%",".352","2.14",".359","72.2%","220","207","138","9.26","8.66","0.60","5.92","5.20","20023","670329"
"Austin Warren","LAA","10.80","0.00","2.00","5.40","33.3%","0.0%","33.3%",".333","1.20",".333","100.0%","125","199","89","5.40","8.66","-3.26","3.83","3.62","24937","681810"
"Drew Rucinski","OAK","3.00","7.00","0.43","2.50","6.3%","14.7%","-8.4%",".338","2.28",".319","57.1%","218","210","177","9.00","8.70","0.30","7.57","7.37","12499","607968"
"Spenser Watkins","OAK","8.31","4.15","2.00","4.15","19.0%","9.5%","9.5%",".368","2.08",".385","64.5%","252","213","136","10.38","8.79","1.59","5.85","5.31","17489","657093"
"Carlos Vargas","ARI","13.50","7.71","1.75","3.86","31.8%","18.2%","13.6%",".294","1.93",".375","97.2%","131","214","104","5.79","9.04","-3.26","4.53","4.42","22915","672841"
"Jeremiah Estrada","CHC","10.97","10.13","1.08","3.38","23.2%","21.4%","1.8%",".273","2.25",".296","87.0%","157","210","152","6.75","9.07","-2.32","6.67","6.11","22210","669093"
"Lyon Richardson","CIN","6.48","8.10","0.80","3.24","14.8%","18.5%","-3.7%",".258","1.92",".229","67.8%","189","200","151","8.64","9.20","-0.56","6.60","6.81","24581","680689"
"Pablo Reyes","BOS","0.00","18.00","0.00","0.00","0.0%","30.8%","-30.8%",".333","3.50",".333","85.7%","101","215","255","4.50","9.26","-4.76","10.91","10.57","16357","622569"
"Owen White","TEX","9.00","4.50","2.00","4.50","21.1%","10.5%","10.5%",".294","1.75",".273","47.6%","266","215","103","11.25","9.26","1.99","4.41","4.37","22273","669391"
"Alex Colome","CHW","6.00","9.00","0.67","3.00","13.3%","20.0%","-6.7%",".167","1.67",".111","27.8%","140","210","128","6.00","9.26","-3.26","5.47","5.92","6661","517008"
"Matt Bush","MIL","8.71","5.23","1.67","4.35","20.8%","12.5%","8.3%",".262","1.65",".222","60.0%","221","213","114","9.58","9.35","0.23","4.98","4.85","1246","456713"
"Matt Krook","NYY","6.75","13.50","0.50","2.25","11.1%","22.2%","-11.1%",".381","3.50",".412","23.8%","584","218","194","24.75","9.51","15.24","8.32","7.32","19315","640454"
"Spencer Howard","TEX","5.40","8.10","0.67","2.70","11.1%","16.7%","-5.6%",".286","2.10",".273","60.6%","256","222","202","10.80","9.56","1.24","8.63","6.72","23252","675921"
"Alec Burleson","STL","5.40","0.00","1.00","5.40","7.7%","0.0%","7.7%",".615","4.80",".636","60.6%","505","230","138","21.60","9.86","11.74","6.02","5.12","27615","676475"
"Mike Brosseau","MIL","0.00","3.86","0.00","3.86","0.0%","11.1%","-11.1%",".125","0.86",".000","100.0%","89","230","168","3.86","10.11","-6.26","7.38","7.53","19683","670712"
"Glenn Otto","TEX","9.28","5.06","1.83","5.06","21.6%","11.8%","9.8%",".311","1.88",".286","69.0%","240","236","118","10.13","10.19","-0.07","5.05","4.59","21366","657248"
"Nick Hernandez","SDP","15.00","12.00","1.25","3.00","27.8%","22.2%","5.6%",".250","2.33",".333","65.8%","285","236","185","12.00","10.26","1.74","8.13","5.58","19281","663321"
"Dereck Rodriguez","- - -","1.69","8.44","0.20","3.38","3.3%","16.7%","-13.3%",".360","2.63",".318","44.6%","347","246","216","15.19","10.57","4.62","9.41","7.92","14509","605446"
"Devin Sweet","- - -","6.23","6.23","1.00","4.15","14.0%","14.0%","0.0%",".286","1.85",".240","64.5%","253","258","171","10.38","10.64","-0.26","7.31","5.95","25348","682967"
"Matt Dermody","BOS","2.25","2.25","1.00","4.50","5.9%","5.9%","0.0%",".267","1.25",".167","93.8%","151","250","138","6.75","10.76","-4.01","5.91","5.87","14844","571616"
"Chase De Jong","PIT","5.56","4.76","1.17","4.76","11.7%","10.0%","1.7%",".346","2.12",".308","51.1%","303","253","184","13.50","11.02","2.48","8.08","6.33","15036","608328"
"Kyle Barraclough","BOS","4.70","7.04","0.67","3.52","8.7%","13.0%","-4.3%",".389","2.61",".379","65.7%","289","261","214","12.91","11.21","1.70","9.14","6.56","13713","607457"
"Matt Duffy","KCR","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".333","1.50",".250","100.0%","102","264","227","4.50","11.26","-6.76","9.72","8.64","13836","622110"
"Wes Parsons","TOR","6.75","6.75","1.00","4.50","11.5%","11.5%","0.0%",".455","3.25",".471","44.6%","476","259","179","20.25","11.26","8.99","7.65","6.29","14764","641149"
"Reiss Knehr","SDP","6.35","7.94","0.80","4.76","12.5%","15.6%","-3.1%",".370","2.65",".350","46.3%","378","262","156","15.88","11.37","4.51","6.82","6.56","21541","663753"
"Nicky Lopez","ATL","0.00","7.71","0.00","3.86","0.0%","15.4%","-15.4%",".364","2.57",".300","87.0%","176","265","230","7.71","11.40","-3.68","10.08","8.55","19339","670032"
"Garrett Acton","OAK","7.94","7.94","1.00","4.76","15.6%","15.6%","0.0%",".346","2.47",".333","64.8%","308","279","191","12.71","11.55","1.16","8.17","6.17","27583","670183"
"David Fry","CLE","0.00","1.80","0.00","5.40","0.0%","3.8%","-3.8%",".400","2.20",".318","58.8%","298","276","206","12.60","11.66","0.94","8.82","8.17","24934","681807"
"Hanser Alberto","CHW","5.40","5.40","1.00","5.40","8.3%","8.3%","0.0%",".545","4.20",".556","53.6%","503","265","183","21.60","11.66","9.94","7.82","6.06","11902","593643"
"Daniel Castano","MIA","12.00","9.00","1.33","6.00","20.0%","15.0%","5.0%",".412","3.33",".455","27.8%","474","280","145","21.00","12.26","8.74","6.34","5.07","19805","641447"
"McKinley Moore","PHI","5.40","13.50","0.40","2.70","9.5%","23.8%","-14.3%",".357","3.00",".364","47.2%","426","275","247","18.90","12.26","6.64","10.84","8.27","25663","686842"
"Luke Raley","TBR","3.38","0.00","1.00","6.75","5.3%","0.0%","5.3%",".579","4.13",".563","24.4%","737","294","145","30.38","12.26","18.12","6.23","5.59","19354","670042"
"Brett Phillips","LAA","0.00","27.00","0.00","0.00","0.0%","33.3%","-33.3%",".500","6.00",".500","100.0%","0","283","402","0.00","12.26","-12.26","17.22","12.76","14735","621433"
"Hector Perez","TBR","0.00","27.00","0.00","0.00","0.0%","20.0%","-20.0%",".750","12.00",".750","75.0%","655","294","286","27.00","12.26","14.74","12.26","6.40","18592","660431"
"Sean Nolin","MIA","6.00","6.00","1.00","6.00","11.1%","11.1%","0.0%",".438","3.00",".417","48.4%","407","287","178","18.00","12.59","5.41","7.78","6.07","11341","543594"
"Brad Miller","TEX","0.00","9.00","0.00","4.50","0.0%","22.2%","-22.2%",".286","2.00",".167","38.5%","320","296","204","13.50","12.76","0.74","8.74","9.43","12775","543543"
"Ildemaro Vargas","WSN","0.00","4.50","0.00","4.50","0.0%","10.0%","-10.0%",".250","1.50",".143","100.0%","103","290","218","4.50","12.76","-8.26","9.56","7.38","13324","545121"
"Jace Peterson","OAK","4.50","13.50","0.33","4.50","8.3%","25.0%","-16.7%",".333","3.00",".286","87.0%","218","321","274","9.00","13.26","-4.26","11.72","10.28","12325","607054"
"Michael Plassmeyer","PHI","9.82","0.00","4.00","7.36","17.4%","0.0%","17.4%",".400","2.18",".385","14.7%","498","317","163","22.09","14.16","7.93","7.14","4.42","23191","674681"
"Lane Thomas","WSN","9.00","0.00","1.00","9.00","16.7%","0.0%","16.7%",".500","3.00",".500","0.0%","618","324","104","27.00","14.26","12.74","4.56","3.93","16939","657041"
"Clayton Andrews","MIL","10.80","5.40","2.00","8.10","18.2%","9.1%","9.1%",".500","3.60",".538","12.8%","623","327","117","27.00","14.36","12.64","5.14","4.54","23631","677076"
"Carlos Perez","OAK","0.00","10.80","0.00","5.40","0.0%","20.0%","-20.0%",".500","3.60",".429","87.0%","262","355","253","10.80","14.66","-3.86","10.82","9.86","10642","542208"
"Alan Trejo","COL","4.50","0.00","1.00","9.00","10.0%","0.0%","10.0%",".400","2.00",".286","83.3%","272","331","184","13.50","15.26","-1.76","8.04","6.92","20056","676701"
"Luke Maile","CIN","0.00","0.00","0.00","8.31","0.0%","0.0%","0.0%",".480","2.77",".381","62.5%","363","331","214","16.62","15.26","1.36","9.36","9.09","13355","571912"
"Jordan Luplow","MIN","0.00","0.00","0.00","6.75","0.0%","0.0%","0.0%",".200","0.75",".000","-166.7%","313","356","244","13.50","15.26","-1.76","10.47","8.64","16424","656669"
"Zach McKinstry","DET","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".500","3.00",".400","62.5%","419","379","153","18.00","16.26","1.74","6.56","5.74","19392","656716"
"Brett Wisely","SFG","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".250","1.00",".000","100.0%","211","385","150","9.00","16.26","-7.26","6.56","7.14","27735","689172"
"Danny Mendick","NYM","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".600","4.50",".538","16.1%","852","373","244","36.00","16.26","19.74","10.70","8.88","18889","664901"
"Reyes Moronta","LAA","13.50","20.25","0.67","6.75","18.2%","27.3%","-9.1%",".500","5.25",".600","100.0%","156","386","221","6.75","16.76","-10.01","9.49","7.83","14966","606625"
"Mike Ford","SEA","0.00","4.50","0.00","9.00","0.0%","8.3%","-8.3%",".455","3.00",".333","62.5%","450","433","246","18.00","17.76","0.24","10.54","8.34","15585","645801"
"Sandy Leon","TEX","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".250","1.00",".000","0.0%","426","447","301","18.00","19.26","-1.26","12.87","11.25","5273","506702"
"Bligh Madris","HOU","0.00","9.00","0.00","9.00","0.0%","25.0%","-25.0%",".333","2.00",".000","100.0%","211","452","223","9.00","19.26","-10.26","9.56","10.60","20054","676632"
"Yacksel Rios","OAK","10.80","32.40","0.33","5.40","14.3%","42.9%","-28.6%",".375","5.40",".400","26.3%","916","471","342","37.80","19.46","18.34","14.63","12.33","15007","605441"
"Kyle Leahy","STL","10.80","27.00","0.40","5.40","13.3%","33.3%","-20.0%",".444","5.40",".500","69.8%","505","453","334","21.60","19.46","2.14","14.63","9.86","24763","681517"
"Martin Maldonado","HOU","0.00","9.00","0.00","9.00","0.0%","10.0%","-10.0%",".625","6.00",".571","53.6%","845","522","371","36.00","22.26","13.74","15.87","8.37","6887","455117"
"Alec Mills","CIN","0.00","9.00","0.00","9.00","0.0%","10.0%","-10.0%",".500","5.00",".429","21.7%","393","484","287","18.00","22.26","-4.26","12.56","5.85","13834","621219"
"Jake Reed","LAD","13.50","13.50","1.00","13.50","14.3%","14.3%","0.0%",".833","9.00","1.000","0.0%","1864","538","222","81.00","24.26","56.75","9.72","5.67","16209","596082"
"Johan Quezada","MIA","0.00","67.50","0.00","0.00","0.0%","62.5%","-62.5%",".333","9.00",".333","50.0%","915","587","701","40.50","25.76","14.74","30.72","21.55","20643","629498"
"Jose Castillo","SDP","0.00","54.00","0.00","0.00","0.0%","33.3%","-33.3%",".667","12.00",".667","20.0%","2569","696","803","108.00","30.26","77.75","35.22","11.95","17169","620454"
"Riley Pint","COL","0.00","81.00","0.00","0.00","0.0%","60.0%","-60.0%",".500","12.00",".500","75.0%","543","656","803","27.00","30.26","-3.26","35.22","20.55","21858","666207"
"Rene Pinto","TBR","0.00","0.00","0.00","27.00","0.0%","0.0%","0.0%",".625","5.00",".400","0.0%","1092","1016","346","45.00","42.26","2.74","14.83","12.04","19859","650907"
"Christian Bethancourt","TBR","0.00","0.00","0.00","27.00","0.0%","0.0%","0.0%",".750","9.00",".667","0.0%","1965","1016","308","81.00","42.26","38.75","13.18","8.64","10028","542194"
"Miles Mastrobuoni","CHC","0.00","0.00","0.00","27.00","0.0%","0.0%","0.0%",".800","12.00",".750","0.0%","2518","980","188","108.00","42.26","65.75","8.22","6.26","20017","670156"
