"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Stevie Wilkerson","BAL","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","100.0%","204","353","156","9.00","16.17","-7.17","6.70","5.59","16041","592859"
"Jordan Luplow","TBR","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","100.0%","218","390","237","9.00","16.17","-7.17","10.23","9.40","16424","656669"
"David Peralta","ARI","9.00","0.00","1.00","9.00","11.1%","0.0%","11.1%",".500","4.00",".500","55.6%","642","421","182","27.00","17.17","9.83","7.70","4.64","2136","444482"
"Mickey Jannis","BAL","2.70","10.80","0.25","8.10","4.8%","19.0%","-14.3%",".471","3.60",".385","64.1%","428","390","254","18.90","17.87","1.03","10.93","8.80","11071","595263"
"Christian Arroyo","BOS","0.00","9.00","0.00","9.00","0.0%","20.0%","-20.0%",".250","2.00",".000","0.0%","0","441","266","0.00","19.17","-19.17","11.46","10.33","16434","624414"
"Keury Mella","ARI","10.80","10.80","1.00","10.80","13.3%","13.3%","0.0%",".615","6.00",".667","55.6%","770","490","229","32.40","19.97","12.43","9.66","6.27","15964","622492"
"Vinny Nittoli","SEA","9.00","18.00","0.50","9.00","16.7%","33.3%","-16.7%",".250","3.00",".000","62.5%","435","480","248","18.00","20.17","-2.17","10.70","9.51","16754","657697"
"John Axford","MIL","0.00","27.00","0.00","0.00","0.0%","20.0%","-20.0%",".667","9.00",".667","50.0%","1284","499","628","54.00","21.17","32.83","26.46","8.99","9059","446099"
"Roel Ramirez","STL","0.00","54.00","0.00","0.00","0.0%","50.0%","-50.0%",".500","9.00",".500","0.0%","1977","511","502","81.00","21.17","59.83","21.17","16.58","16470","641995"
"Damon Jones","PHI","0.00","54.00","0.00","0.00","0.0%","50.0%","-50.0%",".500","9.00",".500","100.0%","0","491","628","0.00","21.17","-21.17","26.46","16.89","23310","676103"
"Bryan Holaday","ARI","0.00","9.00","0.00","9.00","0.0%","20.0%","-20.0%",".333","2.00",".000","100.0%","214","544","301","9.00","22.17","-13.17","12.70","9.46","11287","592407"
"Albert Almora Jr.","NYM","0.00","9.00","0.00","9.00","0.0%","16.7%","-16.7%",".250","2.00",".000","0.0%","675","533","301","27.00","22.17","4.83","12.70","8.39","14109","546991"
"Gregory Santos","SFG","13.50","9.00","1.50","13.50","23.1%","15.4%","7.7%",".455","3.50",".400","35.7%","557","563","179","22.50","22.67","-0.17","7.58","5.12","21894","666619"
"Riley O'Brien","CIN","13.50","20.25","0.67","13.50","22.2%","33.3%","-11.1%",".333","3.75",".000","100.0%","306","595","226","13.50","26.42","-12.92","9.57","8.95","20348","676617"
"Josh Reddick","ARI","0.00","13.50","0.00","13.50","0.0%","20.0%","-20.0%",".500","4.50",".333","100.0%","321","667","244","13.50","27.17","-13.67","10.32","8.99","3892","502210"
"Robel Garcia","HOU","0.00","0.00","0.00","18.00","0.0%","0.0%","0.0%",".625","5.00",".500","45.5%","839","685","237","36.00","29.17","6.83","10.23","7.80","13167","596825"
"Brandon Drury","NYM","0.00","13.50","0.00","13.50","0.0%","14.3%","-14.3%",".600","6.00",".500","83.3%","675","763","414","27.00","31.67","-4.67","17.46","8.34","11615","592273"
"Jesus Tinoco","COL","0.00","6.75","0.00","20.25","0.0%","10.0%","-10.0%",".625","4.50",".400","71.4%","698","831","276","33.75","36.92","-3.17","11.64","7.60","16300","622786"
